,Acc_X_AD,Acc_Y_AD,Acc_Z_AD,Rot_X,Rot_Y,Rot_Z
341,-1.76285035,-0.481114125,1.525804772,1.013826872,0.341103135,0.77910157
342,-1.904448822,-0.8863383,1.153364751,0.766676763,0.341103135,0.762558564
343,-2.300924543,-1.273944033,0.69816028,0.412551233,0.324792542,0.800371149
344,-2.21596546,-1.679168208,-0.026028652,-0.022728064,0.282851016,0.892539325
345,-2.046047294,-2.049155499,-0.729526471,-0.557605167,0.171006947,1.010703653
346,-1.677891267,-2.348669019,-1.184730942,-1.144125576,-0.055011275,1.147774273
347,-0.969898908,-2.612945655,-1.433024289,-1.671625064,-0.350932041,1.325020766
348,-0.375185326,-2.806748522,-1.433024289,-1.922463981,-0.625882044,1.544806416
349,0.304487338,-2.665800983,-0.853673144,-1.782289292,-0.788987977,1.778771786
350,0.276167644,-2.260576807,-0.212248663,-1.254789804,-0.854230351,1.979651144
351,0.162888867,-1.749641978,0.34641137,-0.535472322,-0.938113403,2.111995191
352,0.219528255,-1.203470263,0.69816028,0.128513047,-1.056947726,2.204163367
353,0.361126727,-0.798246088,0.88438029,0.563792345,-1.133840523,2.27742525
354,0.587684282,-0.481114125,0.801615841,0.74085511,-1.101219336,2.293968256
355,0.531044893,-0.269692816,0.61539583,0.729788687,-0.987045183,2.239612665
356,0.361126727,-0.128745277,0.160191359,0.630190882,-0.847240097,2.12617491
357,-0.091988383,-0.00541618,-0.439850898,0.486327385,-0.733065943,1.991467576
358,-0.148627771,-0.00541618,-0.957128706,0.331397466,-0.646852807,1.892209541
359,-0.346865632,0.012202262,-1.722699862,0.172778739,-0.574620179,1.781135072
360,-0.460144409,0.153149802,-2.177904333,0.021537627,-0.50704772,1.67242389
361,-0.318545938,0.241242014,-2.488271018,-0.1370811,-0.402193906,1.599162007
362,-0.375185326,0.452663322,-2.591726579,-0.277255789,-0.229767633,1.577892428
363,0.276167644,0.540755534,-2.50896213,-0.354720749,-0.001419326,1.570802568
364,0.361126727,0.752176843,-2.302051007,-0.406364055,0.247899745,1.485724252
365,0.616003976,1.016453479,-2.136522108,-0.439563324,0.508869239,1.417188942
366,0.672643365,1.175019461,-1.867537648,-0.4764514,0.718576868,1.379376357
367,0.89920092,1.157401018,-1.557170963,-0.557605167,0.839741276,1.358106778
368,1.097438781,1.034071922,-1.205422054,-0.66089178,0.879352717,1.322657479
369,1.182397864,0.80503217,-0.936437594,-0.767867201,0.867702293,1.273028461
370,1.323996336,0.276478898,-0.688144246,-0.867465006,0.856051869,1.209219724
371,1.465594807,-0.252074374,-0.46054201,-0.930174735,0.856051869,1.114688262
372,1.380635724,-0.727772318,-0.212248663,-0.893286659,0.870032378,0.99888722
373,1.239037252,-1.238707148,-0.026028652,-0.730979125,0.863042124,0.861816599
374,1.097438781,-1.626312881,0.07742691,-0.380542402,0.818770513,0.69638654
375,0.927520614,-1.76726042,0.015353573,0.161712316,0.755858224,0.535683054
376,0.757602448,-1.820115747,-0.150175326,0.814631262,0.690615851,0.377342854
377,0.474405505,-1.608694439,-0.315704224,1.471239015,0.641684071,0.226092514
378,0.134569172,-1.432510014,-0.419159786,2.068825847,0.59275229,0.107928186
379,-0.063668688,-1.203470263,-0.439850898,2.555748451,0.54382051,0.001580291
380,-0.403505021,-0.868719858,-0.46054201,2.891429943,0.483238306,-0.097677745
381,-0.884939825,-0.533969452,-0.522615347,3.101691977,0.420326018,-0.182756061
382,-1.196456463,-0.287311258,-0.46054201,3.068492708,0.373724322,-0.265471091
383,-1.592932184,-0.128745277,-0.419159786,2.869297097,0.306151864,-0.378908846
384,-1.76285035,0.012202262,-0.170866438,2.474594684,0.219938727,-0.468713735
385,-1.961088211,0.188386686,-0.129484213,2.109402731,0.126735337,-0.579788204
386,-2.0177276,0.36457111,0.201573584,1.770032431,0.056832794,-0.662503234
387,-2.046047294,0.452663322,0.036044685,1.519193514,0.010231098,-0.738128404
388,-2.074366988,0.470281765,0.098118022,1.275732212,-0.031710428,-0.801937141
389,-1.932768516,0.470281765,0.160191359,1.076536602,-0.059671445,-0.849202872
390,-1.847809433,0.36457111,0.160191359,0.962183566,-0.082972293,-0.887015457
391,-1.734530656,0.346952668,-0.067410876,0.910540259,-0.113263394,-0.913011609
392,-1.56461249,0.399807995,0.056735798,0.914229067,-0.148214666,-0.943734334
393,-1.507973101,0.575992419,-0.150175326,0.958494758,-0.185496022,-0.976820346
394,-1.366374629,0.540755534,-0.19155755,0.991694027,-0.234427802,-1.000453212
395,-1.196456463,0.664084631,-0.170866438,1.00276045,-0.290349837,-1.021722791
396,-1.11149738,0.752176843,-0.170866438,0.980627604,-0.346271871,-1.040629084
397,-0.913259519,0.857887498,-0.046719764,0.943739528,-0.40918416,-1.05008223
398,-0.715021659,0.87550594,-0.026028652,0.881029799,-0.476756618,-1.054808803
399,-0.488464104,0.910742825,0.015353573,0.818320069,-0.544329077,-1.052445516
400,-0.516783798,0.981216594,-0.046719764,0.74085511,-0.597921026,-1.045355657
401,-0.431824715,1.051690364,-0.067410876,0.626502074,-0.660833315,-1.03590251
402,-0.318545938,1.104545691,-0.046719764,0.490016193,-0.721415519,-1.026449364
403,-0.290226243,1.104545691,-0.005337539,0.342463888,-0.784327808,-1.009906358
404,-0.233586855,1.034071922,0.118809135,0.194911584,-0.833259588,-0.998089925
405,-0.20526716,1.069308806,0.07742691,0.073180933,-0.877531199,-0.988636779
406,-0.0070293,0.998835037,-0.046719764,-0.052238525,-0.907822301,-0.972093773
407,0.162888867,0.928361267,0.07742691,-0.196102022,-0.940443487,-0.950824194
408,0.106249478,0.893124382,0.098118022,-0.332587903,-0.954423996,-0.939007761
409,0.134569172,0.80503217,0.160191359,-0.4764514,-0.945103657,-0.931917902
410,0.134569172,0.769795286,0.305029146,-0.616626089,-0.933453233,-0.917738182
411,0.162888867,0.681703074,0.367102482,-0.712535087,-0.945103657,-0.908285036
412,0.162888867,0.575992419,0.387793595,-0.804755277,-0.96607442,-0.89883189
413,0.049610089,0.540755534,0.387793595,-0.867465006,-0.996365522,-0.89174203
414,0.219528255,0.50551865,0.574013606,-0.889597852,-1.045297302,-0.882288884
415,0.44608581,0.382189553,0.677469167,-0.893286659,-1.103549421,-0.865745878
416,0.191208561,0.382189553,0.553322493,-0.90804189,-1.157141371,-0.849202872
417,0.134569172,0.399807995,0.532631381,-0.944929966,-1.194422727,-0.813753574
418,0.077929783,0.346952668,0.594704718,-0.978129234,-1.224713829,-0.775940989
419,0.106249478,0.346952668,0.594704718,-0.978129234,-1.26432527,-0.726311971
420,0.021290395,0.382189553,0.511940269,-0.952307581,-1.301606627,-0.686136099
421,0.021290395,0.311715783,0.449866932,-0.92279712,-1.334227813,-0.634143795
422,-0.120308077,0.346952668,0.491249156,-0.904353082,-1.357528661,-0.584514777
423,-0.318545938,0.399807995,0.449866932,-0.889597852,-1.383159593,-0.527795899
424,-0.318545938,0.523137092,0.491249156,-0.871153814,-1.408790526,-0.468713735
425,-0.403505021,0.50551865,0.61539583,-0.84533216,-1.434421458,-0.402541712
426,-0.290226243,0.664084631,0.636086943,-0.793688854,-1.460052391,-0.338732974
427,-0.403505021,0.575992419,0.61539583,-0.756800778,-1.490343493,-0.274924237
428,-0.403505021,0.593610862,0.718851392,-0.712535087,-1.52296468,-0.208752214
429,-0.346865632,0.593610862,0.69816028,-0.671958203,-1.557915951,-0.14258019
430,-0.290226243,0.558373977,0.863689178,-0.620314896,-1.597527392,-0.083498026
431,-0.403505021,0.628847746,0.905071403,-0.55391636,-1.634808748,-0.022052575
432,-0.290226243,0.540755534,0.905071403,-0.498584245,-1.672090105,0.039392876
433,-0.488464104,0.558373977,0.96714474,-0.402675248,-1.702381207,0.093748467
434,-0.488464104,0.540755534,1.132673638,-0.277255789,-1.739662563,0.15992049
435,-0.346865632,0.346952668,0.987835852,-0.111259447,-1.774613835,0.221365941
436,-0.375185326,0.258860456,1.194746975,0.069492126,-1.802574852,0.280448105
437,-0.318545938,0.153149802,1.194746975,0.250243698,-1.832865954,0.344256842
438,-0.346865632,0.153149802,1.153364751,0.41624004,-1.860826971,0.396249147
439,-0.375185326,0.100294474,1.194746975,0.578547575,-1.886457903,0.429335158
440,-0.403505021,0.06505759,1.318893649,0.718722264,-1.912088836,0.455331311
441,-0.233586855,0.082676032,1.174055863,0.836764107,-1.933059599,0.486054036
442,-0.233586855,0.06505759,1.256820312,0.936361913,-1.944710023,0.493143896
443,-0.148627771,0.117912917,1.153364751,1.021204488,-1.942379938,0.500233755
444,-0.035348994,0.117912917,1.256820312,1.083914217,-1.935389684,0.504960328
445,0.077929783,0.153149802,1.153364751,1.091291832,-1.905098582,0.504960328
446,0.304487338,0.100294474,0.780924729,1.039648526,-1.844516378,0.504960328
447,0.672643365,0.135531359,0.34641137,0.928984297,-1.707041376,0.464784457
448,1.210717558,0.117912917,0.07742691,0.692900611,-1.541605358,0.419882012
449,1.522234196,0.223623571,-0.212248663,0.360907926,-1.387819763,0.351346702
450,1.550553891,0.241242014,-0.295013112,-0.037483295,-1.26432527,0.282811392
451,1.607193279,0.135531359,-0.253630887,-0.450629747,-1.175782049,0.216639368
452,1.493914502,0.047439147,0.07742691,-0.819510507,-1.101219336,0.164647063
453,1.493914502,-0.111126834,0.387793595,-1.074038232,-1.026656624,0.119744619
454,1.437275113,-0.304929701,0.739542504,-1.162569614,-0.942773572,0.079568747
455,1.635512974,-0.340166586,1.132673638,-1.118303923,-0.844910012,0.044119449
456,1.578873585,-0.393021913,1.339584762,-0.989195657,-0.709765095,-0.000782996
457,1.550553891,-0.37540347,1.546495885,-0.83057693,-0.553649416,-0.050412014
458,1.380635724,-0.357785028,1.77409812,-0.664580588,-0.399863821,-0.104767605
459,1.437275113,-0.393021913,1.712024783,-0.524405899,-0.281029498,-0.182756061
460,1.239037252,-0.304929701,1.608569222,-0.432185709,-0.2041367,-0.305646963
461,1.239037252,-0.44587724,1.463731435,-0.406364055,-0.129573988,-0.471077022
462,0.927520614,-0.340166586,1.256820312,-0.49120663,-0.11093331,-0.705042392
463,0.927520614,-0.533969452,0.987835852,-0.631381319,-0.136564242,-0.726311971
464,0.927520614,-0.745390761,0.842998066,-0.797377661,-0.115593479,-0.749944836
465,0.842561531,-0.974430512,0.801615841,-0.963374004,-0.055011275,-0.827933293
466,0.559364588,-1.221088706,0.739542504,-1.096171077,0.024211607,-0.946097621
467,0.502725199,-1.450128457,0.718851392,-1.162569614,0.131395506,-1.109164394
468,0.417766116,-1.573457554,0.88438029,-1.166258422,0.24090949,-1.26986788
469,0.219528255,-1.555839111,0.987835852,-1.147814384,0.355083644,-1.35258291
470,0.616003976,-1.608694439,0.905071403,-1.129370346,0.457607374,-1.456567519
471,0.672643365,-1.520602227,0.925762515,-1.144125576,0.532170086,-1.598364712
472,0.616003976,-1.450128457,0.88438029,-1.18470246,0.578771782,-1.742525193
473,0.814241837,-1.414891572,0.822306954,-1.243723382,0.618383223,-1.907955252
474,0.559364588,-1.25632559,0.760233617,-1.29167788,0.634693816,-2.049752446
475,0.70096306,-1.150614936,0.656778055,-1.295366688,0.641684071,-2.059205592
476,0.785922143,-1.080141166,0.61539583,-1.265856227,0.683625596,-2.049752446
477,0.70096306,-1.080141166,0.677469167,-1.236345766,0.711586614,-2.054479019
478,0.474405505,-1.027285839,0.511940269,-1.228968151,0.688285766,-2.082838458
479,0.304487338,-0.974430512,0.429175819,-1.225279344,0.571781527,-2.11592447
480,0.106249478,-0.851101415,0.180882472,-1.173636037,0.417995933,-2.035572726
481,0.44608581,-1.009667397,-0.108793101,-1.01501731,0.292171355,-1.87486924
482,0.587684282,-0.95681207,-0.357086449,-0.786311239,0.182657371,-1.744888479
483,0.616003976,-0.903956742,-0.750217583,-0.528094706,0.073143387,-1.666900023
484,0.616003976,-0.604443222,-1.184730942,-0.295699827,-0.050351106,-1.636177297
485,0.502725199,-0.269692816,-1.598553188,-0.096504217,-0.2041367,-1.584184993
486,0.616003976,0.100294474,-1.805464311,0.028915242,-0.369572719,-1.50383325
487,0.587684282,0.452663322,-2.012375434,0.117446624,-0.541998992,-1.442387799
488,0.502725199,0.769795286,-2.115830996,0.143268278,-0.693454502,-1.376215775
489,0.531044893,1.086927249,-2.302051007,0.091624971,-0.823939249,-1.307680465
490,0.729282754,1.175019461,-2.198595445,-0.048549718,-0.919472724,-1.279321026
491,0.474405505,1.263111673,-2.177904333,-0.255122944,-0.980054928,-1.241508441
492,0.389446422,1.24549323,-1.846846536,-0.446940939,-0.989375268,-1.20133257
493,0.276167644,1.069308806,-1.557170963,-0.579738013,-0.968404505,-1.163519985
494,0.077929783,0.857887498,-1.35025984,-0.664580588,-0.949763826,-1.123344113
495,0.021290395,0.523137092,-1.039893155,-0.705157471,-0.933453233,-1.097347961
496,-0.120308077,0.135531359,-0.791599807,-0.719912702,-0.931123148,-1.080804955
497,-0.176947466,-0.322548143,-0.522615347,-0.705157471,-0.928793064,-1.064261949
498,-0.318545938,-0.710153876,-0.357086449,-0.631381319,-0.926462979,-1.045355657
499,-0.488464104,-1.115378051,-0.170866438,-0.4764514,-0.91248247,-1.009906358
500,-0.630062576,-1.432510014,-0.026028652,-0.207168445,-0.889181622,-0.950824194
501,-0.686701964,-1.502983784,0.222264696,0.21704443,-0.842579927,-0.870472451
502,-0.573423187,-1.414891572,0.139500247,0.774054378,-0.758696875,-0.766487842
503,-0.375185326,-1.273944033,-0.088101989,1.382707633,-0.628212128,-0.648323514
504,-0.120308077,-1.009667397,-0.336395336,1.902829505,-0.472096449,-0.527795899
505,0.24784795,-0.674916991,-0.688144246,2.238510997,-0.336951532,-0.411994858
506,0.502725199,-0.322548143,-0.915746481,2.374996878,-0.260058735,-0.310373536
507,0.842561531,0.117912917,-1.101966492,2.352864033,-0.243748142,-0.199299067
508,1.069119086,0.382189553,-1.164039829,2.146290807,-0.250738396,-0.081134739
509,1.380635724,0.593610862,-1.039893155,1.781098854,-0.260058735,0.048846022
510,1.522234196,0.80503217,-0.81229092,1.35688598,-0.26238882,0.176463496
511,1.777111445,0.822650613,-0.605379797,0.94005072,-0.274039244,0.299354397
512,2.060308389,0.928361267,-0.377777561,0.596991613,-0.297340091,0.417518726
513,2.116947778,0.928361267,-0.129484213,0.320331043,-0.302000261,0.526229907
514,2.116947778,0.80503217,-0.067410876,0.076869741,-0.292679922,0.632577803
515,2.116947778,0.575992419,-0.046719764,-0.063304948,-0.260058735,0.722382692
516,1.890390223,0.523137092,-0.212248663,-0.126014677,-0.227437548,0.807461008
517,1.833750834,0.276478898,-0.274321999,-0.166591561,-0.183165938,0.880722892
518,1.720472057,0.170768244,-0.481233123,-0.210857252,-0.131904073,0.949258202
519,1.522234196,0.135531359,-0.501924235,-0.244056521,-0.080642208,0.984707501
520,1.550553891,0.029820705,-0.377777561,-0.258811751,-0.013069749,1.017793513
521,1.267356947,0.047439147,-0.46054201,-0.244056521,0.073143387,1.050879524
522,1.210717558,0.06505759,-0.315704224,-0.188724407,0.171006947,1.06742253
523,1.125758475,0.206005129,-0.295013112,-0.100193024,0.273530677,1.069785817
524,0.955840309,0.276478898,-0.315704224,-0.015350449,0.369064153,1.07451239
525,0.785922143,0.294097341,-0.315704224,0.04735928,0.464597628,1.083965536
526,0.757602448,0.311715783,-0.336395336,0.073180933,0.571781527,1.086328823
527,0.531044893,0.487900207,-0.232939775,0.076869741,0.676635342,1.088692109
528,0.417766116,0.417426438,-0.046719764,0.076869741,0.765178563,1.091055396
529,0.474405505,0.470281765,0.036044685,0.091624971,0.839741276,1.112324975
530,0.559364588,0.523137092,0.036044685,0.110069009,0.90032348,1.128867981
531,0.474405505,0.575992419,0.118809135,0.135890662,0.974886192,1.126504694
532,0.587684282,0.575992419,0.139500247,0.158023508,1.04711882,1.135957841
533,0.474405505,0.664084631,0.118809135,0.172778739,1.10537094,1.147774273
534,0.587684282,0.681703074,0.098118022,0.161712316,1.158962889,1.15722742
535,0.531044893,0.699321516,0.139500247,0.143268278,1.214884924,1.171407139
536,0.474405505,0.628847746,0.201573584,0.113757817,1.275467128,1.173770426
537,0.474405505,0.628847746,0.139500247,0.080558548,1.331389162,1.166680566
538,0.417766116,0.646466189,0.139500247,0.036292857,1.380320942,1.152500847
539,0.417766116,0.540755534,0.139500247,-0.007972834,1.431582807,1.131231268
540,0.304487338,0.540755534,0.056735798,-0.063304948,1.487504842,1.100508542
541,0.276167644,0.593610862,0.139500247,-0.107570639,1.545756961,1.060332671
542,0.389446422,0.50551865,0.118809135,-0.1370811,1.601678995,1.020156799
543,0.191208561,0.646466189,0.160191359,-0.144458715,1.650610775,0.977617641
544,0.049610089,0.50551865,0.07742691,-0.151836331,1.697212471,0.927988623
545,0.24784795,0.628847746,0.284338033,-0.140769908,1.734493827,0.873633032
546,0.191208561,0.628847746,0.305029146,-0.12232587,1.767115014,0.819277441
547,0.219528255,0.575992419,0.367102482,-0.12232587,1.792745946,0.757831991
548,0.021290395,0.752176843,0.429175819,-0.12232587,1.795076031,0.679843534
549,-0.176947466,0.769795286,0.574013606,-0.092815409,1.799736201,0.61367151
550,-0.346865632,0.893124382,0.594704718,-0.055927333,1.797406116,0.575858925
551,-0.460144409,0.928361267,0.677469167,-0.04486091,1.785755692,0.53804634
552,-0.403505021,0.928361267,0.739542504,-0.022728064,1.764784929,0.490780609
553,-0.601742881,0.87550594,0.69816028,-0.011661642,1.748474336,0.441151591
554,-0.686701964,0.787413728,0.842998066,-0.019039257,1.739153997,0.379706141
555,-0.630062576,0.646466189,0.925762515,-0.007972834,1.729833658,0.322987263
556,-0.715021659,0.611229304,1.029218077,0.043670472,1.732163742,0.266268386
557,-0.715021659,0.558373977,1.049909189,0.102691394,1.729833658,0.200096362
558,-0.715021659,0.417426438,1.049909189,0.172778739,1.734493827,0.141014198
559,-0.715021659,0.346952668,1.049909189,0.261310121,1.743814166,0.081932034
560,-0.601742881,0.36457111,0.96714474,0.375663157,1.764784929,0.037029589
561,-0.601742881,0.311715783,0.925762515,0.523215461,1.774105268,0.01576001
562,-0.346865632,0.329334226,0.925762515,0.633879689,1.783425607,0.003943577
563,-0.346865632,0.382189553,0.905071403,0.722411072,1.795076031,-0.010236142
564,-0.375185326,0.399807995,0.905071403,0.759299148,1.797406116,0.027576443
565,-0.035348994,0.223623571,0.88438029,0.792498416,1.80905654,0.100838326
566,-0.120308077,0.294097341,0.987835852,0.777743186,1.830027303,0.067752314
567,0.021290395,0.311715783,0.905071403,0.729788687,1.832357387,0.039392876
568,0.219528255,0.258860456,0.780924729,0.659701342,1.813716709,0.041756162
569,0.276167644,0.223623571,0.760233617,0.560103537,1.788085777,0.048846022
570,0.191208561,0.170768244,0.61539583,0.427306463,1.736823912,0.110291472
571,0.304487338,0.135531359,0.636086943,0.287131774,1.704202725,0.136287625
572,0.304487338,-0.093508392,0.636086943,0.099002586,1.662261199,0.09847504
573,0.106249478,-0.181600604,0.718851392,-0.078060179,1.606339165,0.070115601
574,-0.176947466,-0.252074374,0.801615841,-0.225612483,1.548087046,0.051209308
575,-0.403505021,-0.463495682,0.925762515,-0.310455058,1.482844672,0.055935882
576,-0.799980742,-0.533969452,0.925762515,-0.328899096,1.394301451,0.029939729
577,-1.224776157,-0.763009203,0.863689178,-0.325210288,1.259156534,0.006306864
